alpha,p,lambda,birth,death,omega,gamma,sigma,beta1,beta2,cum_deaths,max_hospitalizations
1,0,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,59061.71697217816,25861.938467581644
1,0,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,59061.71697217816,25861.938467581644
1,0,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,59061.71697217816,25861.938467581644
1,0,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,59061.71697217816,25861.938467581644
1,0,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,59061.71697217816,25861.938467581644
1,0.1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,55773.64989395817,21251.071372624127
1,0.1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,55421.53133187286,20817.372165951423
1,0.1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,55059.1101159773,20381.324282990463
1,0.1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,54686.018550491426,19942.97417607143
1,0.1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,54301.87281813383,19502.38035533858
1,0.1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,53906.27210316063,19059.607015459904
1,0.1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,53498.79764561811,18614.7079996243
1,0.1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,53079.01171388518,18167.778894711475
1,0.1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,52646.456477379405,17718.894891995657
1,0.1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,52200.652752787544,17268.128702025668
1,0.1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,51741.0985838969,16815.589655623764
1,0.2,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,52122.159365655185,17190.054840193992
1,0.2,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,51337.81228168535,16428.29097713503
1,0.2,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,50511.81819350337,15662.071040067278
1,0.2,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,49641.38585743475,14891.984228999687
1,0.2,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,48723.44919051431,14118.713191322757
1,0.2,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,47754.58714272519,13343.02663102687
1,0.2,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,46730.87125640062,12565.822387089212
1,0.2,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,45647.55372459683,11788.10249003293
1,0.2,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,44498.39777074441,11011.021430245222
1,0.2,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,43274.197401544785,10235.888556818445
1,0.2,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,41959.45063722834,9464.19924225962
1,0.3,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,48131.0158896367,13639.67996433343
1,0.3,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,46840.300044920936,12646.939393670214
1,0.3,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,45453.02520383641,11653.177593552453
1,0.3,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,43955.78422379343,10660.810670203125
1,0.3,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,42325.60177823276,9672.691991323449
1,0.3,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,40513.98226184578,8692.18484898311
1,0.3,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,38402.01023373273,7723.257312661364
1,0.3,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,35680.448815205316,6770.591719439515
1,0.3,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,31591.181665361597,5839.710159152175
1,0.3,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,24789.453096553407,4937.1424396029915
1,0.3,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,15065.128611036502,4070.616682690572
1,0.4,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,43804.66883362916,10565.186350993166
1,0.4,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,41899.60073816137,9430.64571288263
1,0.4,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,39725.588732730714,8307.376994360426
1,0.4,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,37028.35856948671,7201.744561752178
1,0.4,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,33058.93175062365,6121.439710106785
1,0.4,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,26078.503805366065,5075.7827359080275
1,0.4,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,15129.968960583392,4076.0760281838166
1,0.4,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,5538.079757476033,2106.492527318354
1,0.4,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,1459.160513872179,551.9046038771274
1,0.4,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,343.6463933682233,108.75679816914027
1,0.4,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,81.25674637260589,19.348068739619574
1,0.5,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,38904.63807194546,7935.701317567795
1,0.5,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,35580.059727325905,6741.388856220396
1,0.5,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,30006.90634353523,5581.5267461979665
1,0.5,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,19802.112761793876,4469.287273275575
1,0.5,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,7930.596302633057,2839.869158744019
1,0.5,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,1993.007694905249,769.7809399259463
1,0.5,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,417.16588194416886,136.081228258006
1,0.5,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,86.50345173316997,20.907482863584736
1,0.5,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,19.518675433226328,3.022642386703219
1,0.5,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,5.294394888791987,0.4181813038189147
1,0.5,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,1.910672611548262,0.2
1,0.6,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,30911.16227355658,5723.707255326954
1,0.6,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,20670.715081219634,4545.2654102444985
1,0.6,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,8077.240344164748,2879.787512267817
1,0.6,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,1877.7170682045219,722.8598513702364
1,0.6,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,359.37945129885287,114.56525726578218
1,0.6,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,68.80982025826417,15.73337616136355
1,0.6,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,14.6936902951995,2.0286466192509973
1,0.6,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,3.947903578488793,0.24933361712501345
1,0.6,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,1.482851012030071,0.2
1,0.6,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.7702005778488976,0.2
1,0.6,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.4982045441684235,0.2
1,0.7,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,13097.381540504206,3875.23444322882
1,0.7,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,3493.661587178638,1365.9556411351086
1,0.7,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,660.8348385158288,229.92002691441985
1,0.7,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,118.0714980473558,30.61121466593307
1,0.7,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,22.83950614620866,3.7503671972245693
1,0.7,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,5.421559956235764,0.43557721901908897
1,0.7,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,1.8004299464765214,0.2
1,0.7,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.857885830157938,0.2
1,0.7,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.5292320027199137,0.2
1,0.7,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.3784985644452432,0.2
1,0.7,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.2942041253685659,0.2
1,0.8,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,1991.466705584431,769.2244776046432
1,0.8,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,349.43467904995396,110.90943767470651
1,0.8,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,61.43578502240876,13.648676095987263
1,0.8,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,12.29841026548471,1.5690802156787071
1,0.8,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,3.232548192432304,0.2
1,0.8,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,1.242072578943427,0.2
1,0.8,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,0.6683714331176457,0.2
1,0.8,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.4436637838667632,0.2
1,0.8,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.3306092452303253,0.2
1,0.8,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.2633696252849403,0.2
1,0.8,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.218870148602528,0.2
1,0.9,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,252.56457751940786,75.92889302763005
1,0.9,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,44.33293284256326,9.010603815887087
1,0.9,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,9.1173095114157,1.0032889287832607
1,0.9,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,2.5498777461985913,0.2
1,0.9,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,1.0549345981410854,0.2
1,0.9,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,0.5987536879161118,0.2
1,0.9,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,0.40966447982890103,0.2
1,0.9,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.31053276044763806,0.2
1,0.9,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.2499854315426042,0.2
1,0.9,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.20921161825704285,0.2
1,0.9,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.17988844591618836,0.2
1,1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,40.37638668577764,7.9863809090078295
1,1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,8.379361957648797,0.8810743434776983
1,1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,2.3885372985812663,0.2
1,1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,1.0091131130984168,0.2
1,1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,0.5809973308865316,0.2
1,1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,0.40070271538162516,0.2
1,1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,0.30512044347324796,0.2
1,1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.24632153669631188,0.2
1,1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.20653811958469337,0.2
1,1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.17783302771220058,0.2
1,1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.1561446468304783,0.2
